seqname	type	start	end	strand	feature_id
Chr4	gene	17349436	17350480	+	AT4G36830
Chr4	gene	17351353	17352945	+	AT4G36840
Chr4	gene	17353291	17355891	-	AT4G36850
Chr4	gene	17358438	17361978	-	AT4G36860
Chr4	gene	17368965	17373930	+	AT4G36870
Chr4	gene	17374458	17376225	-	AT4G36880
Chr4	gene	17379175	17381780	-	AT4G36890
Chr4	gene	17388814	17389837	+	AT4G36900
Chr4	gene	17390626	17393339	-	AT4G36910
Chr4	gene	17400610	17403469	+	AT4G36920
Chr4	gene	17403980	17404450	+	AT4G36925
Chr4	gene	17414127	17416294	+	AT4G36930
Chr4	gene	17416855	17420252	+	AT4G36940
Chr4	gene	17419918	17422130	-	AT4G36945
Chr4	gene	17422572	17423901	-	AT4G36950
Chr4	gene	17426921	17429765	+	AT4G36960
Chr4	gene	17429744	17431685	-	AT4G36970
Chr4	gene	17433601	17437069	-	AT4G36980
Chr4	gene	17440177	17442151	+	AT4G36988
Chr4	gene	17440177	17442151	+	AT4G36990
Chr4	gene	17442612	17443855	+	AT4G37000
Chr4	gene	17444309	17445615	+	AT4G37010
Chr4	gene	17445697	17447400	+	AT4G37020
Chr4	gene	17447713	17448244	+	AT4G37022
Chr4	gene	17451928	17454760	+	AT4G37030
Chr4	gene	17455139	17457357	+	AT4G37040
Chr4	gene	17457135	17459770	-	AT4G37050
Chr4	gene	17461366	17463734	-	AT4G37060
Chr4	gene	17464785	17467109	-	AT4G37070
Chr4	gene	17473120	17476952	+	AT4G37080
Chr4	gene	17477232	17478729	+	AT4G37090
Chr4	gene	17478885	17479107	-	AT4G37095
Chr4	gene	17479173	17481863	-	AT4G37100
Chr4	gene	17484125	17486276	-	AT4G37110
Chr4	gene	17486647	17489294	+	AT4G37120
Chr4	gene	17489467	17492010	+	AT4G37130
Chr4	gene	17492115	17492728	-	AT4G37140
Chr4	gene	17492878	17494109	-	AT4G37150
Chr4	gene	17494705	17497124	-	AT4G37160
Chr4	gene	17498580	17500655	-	AT4G37170
Chr4	gene	17500807	17500878	-	AT4G37175
Chr4	gene	17504564	17506367	+	AT4G37180
Chr4	gene	17507050	17509747	+	AT4G37190
Chr4	gene	17509621	17511364	-	AT4G37200
Chr4	gene	17512259	17514625	+	AT4G37210
Chr4	gene	17515080	17516162	+	AT4G37220
Chr4	gene	17516187	17516857	-	AT4G37225
Chr4	gene	17516424	17517587	+	AT4G37230
Chr4	gene	17517985	17519785	+	AT4G37235
Chr4	gene	17524461	17525159	+	AT4G37240
Chr4	gene	17527650	17530506	-	AT4G37250
Chr4	gene	17540490	17541799	+	AT4G37260
Chr4	gene	17541771	17546484	-	AT4G37270
Chr4	gene	17546584	17549424	-	AT4G37280
Chr4	gene	17549684	17550257	-	AT4G37290
Chr4	gene	17553560	17554105	+	AT4G37295
Chr4	gene	17554641	17555861	+	AT4G37300
Chr4	gene	17555927	17558943	-	AT4G37310
Chr4	gene	17559580	17561727	-	AT4G37320
Chr4	gene	17562345	17564596	-	AT4G37330
Chr4	gene	17564850	17566787	-	AT4G37340
Chr4	gene	17567124	17568858	-	AT4G37360
Chr4	gene	17569828	17571704	-	AT4G37370
Chr4	gene	17572040	17573938	-	AT4G37380
Chr4	gene	17579657	17582022	+	AT4G37390
Chr4	gene	17584051	17586360	+	AT4G37400
Chr4	gene	17590769	17592911	-	AT4G37409
Chr4	gene	17590772	17592920	+	AT4G37410
Chr4	gene	17593123	17594889	+	AT4G37420
Chr4	gene	17597110	17598958	+	AT4G37430
Chr4	gene	17597179	17598690	-	AT4G37432
Chr4	gene	17601222	17604086	+	AT4G37440
Chr4	gene	17604094	17604933	-	AT4G37445
Chr4	gene	17605758	17606755	-	AT4G37450
Chr4	gene	17608378	17615776	-	AT4G37460
Chr4	gene	17616659	17618473	-	AT4G37470
Chr4	gene	17619261	17621596	+	AT4G37480
Chr4	gene	17621593	17621820	-	AT4G37483
Chr4	gene	17621886	17624285	-	AT4G37490
Chr4	gene	17625388	17625915	+	AT4G37500
Chr4	gene	17626104	17628947	-	AT4G37510
Chr4	gene	17631562	17633249	+	AT4G37520
Chr4	gene	17634784	17636288	+	AT4G37530
Chr4	gene	17639533	17640665	-	AT4G37540
Chr4	gene	17643570	17645830	+	AT4G37550
Chr4	gene	17644898	17649055	-	AT4G37553
Chr4	gene	17646408	17648684	+	AT4G37560
Chr4	gene	17658612	17660878	+	AT4G37580
Chr4	gene	17662842	17666428	-	AT4G37590
Chr4	gene	17668951	17670631	+	AT4G37608
Chr4	gene	17670481	17672353	-	AT4G37610
Chr4	gene	17679279	17681202	+	AT4G37630
Chr4	gene	17682977	17686941	-	AT4G37640
Chr4	gene	17691786	17693760	+	AT4G37650
Chr4	gene	17695496	17696270	+	AT4G37660
Chr4	gene	17696059	17698843	-	AT4G37670
Chr4	gene	17700634	17702952	+	AT4G37680
Chr4	gene	17703381	17704510	+	AT4G37682
Chr4	gene	17705049	17706089	+	AT4G37685
Chr4	gene	17707894	17709847	+	AT4G37690
Chr4	gene	17710272	17710873	-	AT4G37700
Chr4	gene	17718128	17718742	+	AT4G37710
Chr4	gene	17718961	17719318	-	AT4G37720
Chr4	gene	17723666	17724915	+	AT4G37730
Chr4	gene	17725337	17727730	-	AT4G37740
Chr4	gene	17739514	17742401	+	AT4G37750
Chr4	gene	17743887	17746678	+	AT4G37760
Chr4	gene	17752084	17754157	+	AT4G37770
Chr4	gene	17758243	17759557	-	AT4G37780
Chr4	gene	17768042	17769606	+	AT4G37790
Chr4	gene	17775474	17777397	-	AT4G37800
Chr4	gene	17780970	17781745	+	AT4G37810
Chr4	gene	17785255	17787471	+	AT4G37820
Chr4	gene	17787479	17788834	-	AT4G37830
Chr4	gene	17790147	17792198	-	AT4G37840
Chr4	gene	17796093	17797900	-	AT4G37850
Chr4	gene	17800326	17801907	-	AT4G37860
Chr4	gene	17802694	17806539	-	AT4G37870
Chr4	gene	17809681	17811590	+	AT4G37880
Chr4	gene	17812736	17815095	-	AT4G37890
Chr4	gene	17813545	17815178	+	AT4G37895
Chr4	gene	17821737	17824627	-	AT4G37900
Chr4	gene	17825080	17828180	-	AT4G37910
Chr4	gene	17828433	17830465	-	AT4G37920
Chr4	gene	17830562	17831554	-	AT4G37925
Chr4	gene	17831731	17834927	-	AT4G37930
Chr4	gene	17835572	17838621	-	AT4G37940
Chr4	gene	17844430	17849274	+	AT4G37950
Chr4	gene	17849648	17852246	+	AT4G37970
Chr4	gene	17852441	17854500	+	AT4G37980
Chr4	gene	17855876	17857639	+	AT4G37990
Chr4	gene	17858351	17859325	+	AT4G38000
Chr4	gene	17859582	17861261	-	AT4G38010
Chr4	gene	17861523	17863060	+	AT4G38020
Chr4	gene	17863073	17866730	-	AT4G38030
Chr4	gene	17867438	17869302	+	AT4G38040
Chr4	gene	17869379	17872482	-	AT4G38050
Chr4	gene	17872740	17872853	-	AT4G38052
Chr4	gene	17873485	17874804	-	AT4G38060
Chr4	gene	17876535	17882569	+	AT4G38070
Chr4	gene	17882964	17883612	+	AT4G38080
Chr4	gene	17883617	17884821	-	AT4G38090
Chr4	gene	17885340	17886890	+	AT4G38092
Chr4	gene	17886869	17888204	-	AT4G38100
Chr4	gene	17888519	17896107	-	AT4G38120
Chr4	gene	17896292	17899491	-	AT4G38130
Chr4	gene	17899868	17900305	-	AT4G38140
Chr4	gene	17900609	17902160	-	AT4G38150
Chr4	gene	17902266	17904300	+	AT4G38160
Chr4	gene	17904558	17906821	+	AT4G38170
Chr4	gene	17906514	17909677	-	AT4G38180
Chr4	gene	17909919	17913641	-	AT4G38190
Chr4	gene	17915293	17922732	+	AT4G38200
Chr4	gene	17922756	17923973	-	AT4G38210
Chr4	gene	17923332	17924252	+	AT4G38215
Chr4	gene	17925180	17927097	+	AT4G38220
Chr4	gene	17927198	17928901	+	AT4G38225
Chr4	gene	17928677	17931511	-	AT4G38230
Chr4	gene	17931570	17935325	-	AT4G38240
Chr4	gene	17935402	17937068	+	AT4G38250
Chr4	gene	17936921	17938728	-	AT4G38260
Chr4	gene	17938372	17941558	+	AT4G38270
Chr4	gene	17941796	17943363	+	AT4G38280
Chr4	gene	17942871	17944047	+	AT4G38290
Chr4	gene	17944556	17945491	-	AT4G38300
Chr4	gene	17948482	17948844	+	AT4G38310
Chr4	gene	17948692	17950522	+	AT4G38320
Chr4	gene	17951470	17952763	+	AT4G38330
Chr4	gene	17954710	17957828	+	AT4G38340
Chr4	gene	17958177	17966962	-	AT4G38350
Chr4	gene	17967107	17969958	+	AT4G38360
Chr4	gene	17969907	17971295	-	AT4G38370
Chr4	gene	17971855	17975100	-	AT4G38380
Chr4	gene	17975776	17978380	+	AT4G38390
Chr4	gene	17978443	17979740	-	AT4G38400
Chr4	gene	17979763	17979885	-	AT4G38401
Chr4	gene	17980417	17980557	-	AT4G38405
Chr4	gene	17980940	17981719	+	AT4G38410
Chr4	gene	17982774	17985372	+	AT4G38420
Chr4	gene	17986466	17988807	+	AT4G38430
Chr4	gene	17989067	17994723	+	AT4G38440
Chr4	gene	17994781	17996205	+	AT4G38460
Chr4	gene	17999432	18003681	+	AT4G38470
Chr4	gene	18003916	18006140	+	AT4G38480
Chr4	gene	18006288	18007372	+	AT4G38490
Chr4	gene	18007357	18008071	-	AT4G38495
Chr4	gene	18007756	18010903	+	AT4G38500
Chr4	gene	18010812	18015173	-	AT4G38510
Chr4	gene	18015736	18018306	-	AT4G38520
Chr4	gene	18020674	18022985	+	AT4G38530
Chr4	gene	18023121	18025027	+	AT4G38540
Chr4	gene	18022983	18025287	-	AT4G38545
Chr4	gene	18025635	18028800	+	AT4G38550
Chr4	gene	18025620	18028492	-	AT4G38552
Chr4	gene	18029196	18031333	+	AT4G38560
Chr4	gene	18031279	18033741	-	AT4G38570
Chr4	gene	18034431	18035889	+	AT4G38580
Chr4	gene	18036092	18040928	+	AT4G38590
Chr4	gene	18041031	18049292	-	AT4G38600
Chr4	gene	18053551	18054999	+	AT4G38620
Chr4	gene	18057130	18059540	-	AT4G38630
Chr4	gene	18059653	18062289	-	AT4G38640
Chr4	gene	18063166	18065849	+	AT4G38650
Chr4	gene	18066177	18068205	-	AT4G38660
Chr4	gene	18069559	18071355	-	AT4G38670
Chr4	gene	18071884	18073182	-	AT4G38680
Chr4	gene	18074475	18075765	-	AT4G38690
Chr4	gene	18076459	18077177	-	AT4G38700
Chr4	gene	18077790	18080083	-	AT4G38710
Chr4	gene	18080233	18082537	-	AT4G38730
Chr4	gene	18083395	18084251	-	AT4G38740
Chr4	gene	18084908	18096166	-	AT4G38760
Chr4	gene	18096809	18098565	-	AT4G38770
Chr4	gene	18101296	18111029	-	AT4G38780
Chr4	gene	18111041	18111193	-	AT4G38781
Chr4	gene	18111361	18113206	+	AT4G38790
Chr4	gene	18113161	18115133	-	AT4G38800
Chr4	gene	18115283	18119077	-	AT4G38810
Chr4	gene	18121543	18121975	-	AT4G38820
Chr4	gene	18121526	18122010	+	AT4G38825
Chr4	gene	18122326	18124943	+	AT4G38830
Chr4	gene	18124978	18125559	-	AT4G38840
Chr4	gene	18126171	18126680	+	AT4G38850
Chr4	gene	18130268	18131060	+	AT4G38860
Chr4	gene	18132583	18133863	-	AT4G38870
Chr4	gene	18134116	18135714	+	AT4G38880
Chr4	gene	18135800	18139206	-	AT4G38890
Chr4	gene	18139295	18141983	-	AT4G38900
Chr4	gene	18145239	18146928	-	AT4G38910
Chr4	gene	18147211	18149267	+	AT4G38920
Chr4	gene	18149534	18151793	+	AT4G38930
Chr4	gene	18151687	18152569	-	AT4G38932
Chr4	gene	18152687	18154114	+	AT4G38940
Chr4	gene	18154395	18159936	-	AT4G38950
Chr4	gene	18161088	18163321	+	AT4G38960
Chr4	gene	18163496	18165762	-	AT4G38970
Chr4	gene	18166709	18168192	-	AT4G38980
Chr4	gene	18169175	18170949	-	AT4G38990
Chr4	gene	18171722	18173797	-	AT4G39000
Chr4	gene	18175902	18179183	-	AT4G39010
Chr4	gene	18182315	18184340	+	AT4G39020
Chr4	gene	18185667	18189224	+	AT4G39030
Chr4	gene	18189012	18190556	-	AT4G39040
Chr4	gene	18193135	18200697	+	AT4G39050
Chr4	gene	18202607	18204634	+	AT4G39060
Chr4	gene	18204855	18206509	-	AT4G39070
Chr4	gene	18209399	18215056	+	AT4G39080
Chr4	gene	18215556	18217482	-	AT4G39090
Chr4	gene	18217939	18220290	-	AT4G39100
Chr4	gene	18222483	18225119	-	AT4G39110
Chr4	gene	18220589	18227988	-	AT4G39120
Chr4	gene	18228118	18228852	-	AT4G39130
Chr4	gene	18229331	18232071	-	AT4G39140
Chr4	gene	18233485	18236064	-	AT4G39150
Chr4	gene	18236355	18240478	+	AT4G39160
Chr4	gene	18240605	18243795	+	AT4G39170
Chr4	gene	18243726	18248805	-	AT4G39180
Chr4	gene	18251811	18253073	-	AT4G39190
Chr4	gene	18254989	18255024	-	AT4G39195
Chr4	gene	18257336	18258680	+	AT4G39200
Chr4	gene	18259609	18263417	+	AT4G39210
Chr4	gene	18263617	18265771	+	AT4G39220
Chr4	gene	18265885	18267829	-	AT4G39230
Chr4	gene	18268049	18269212	+	AT4G39235
Chr4	gene	18269150	18270787	-	AT4G39240
Chr4	gene	18271457	18271857	-	AT4G39250
Chr4	gene	18273899	18275079	-	AT4G39260
Chr4	gene	18276505	18279848	+	AT4G39270
Chr4	gene	18280098	18284930	-	AT4G39280
Chr4	gene	18285205	18286302	-	AT4G39290
Chr4	gene	18286745	18288345	+	AT4G39300
Chr4	gene	18289055	18289857	+	AT4G39320
Chr4	gene	18291218	18293383	+	AT4G39330
Chr4	gene	18293129	18293512	-	AT4G39340
Chr4	gene	18293780	18293851	+	AT4G39345
Chr4	gene	18296797	18302192	+	AT4G39350
Chr4	gene	18302890	18303619	+	AT4G39360
Chr4	gene	18304891	18305010	+	AT4G39361
Chr4	gene	18305256	18305375	+	AT4G39363
Chr4	gene	18305415	18305536	+	AT4G39364
Chr4	gene	18305585	18305704	+	AT4G39366
Chr4	gene	18306135	18308842	+	AT4G39370
Chr4	gene	18309154	18312724	-	AT4G39380
Chr4	gene	18315575	18318142	+	AT4G39390
Chr4	gene	18324661	18328826	+	AT4G39400
Chr4	gene	18329094	18329699	-	AT4G39403
Chr4	gene	18329734	18330012	-	AT4G39404
Chr4	gene	18332878	18334789	-	AT4G39410
Chr4	gene	18339287	18355093	+	AT4G39420
Chr4	gene	18355783	18358980	-	AT4G39460
Chr4	gene	18359373	18361170	-	AT4G39470
Chr4	gene	18362258	18364209	+	AT4G39480
Chr4	gene	18365049	18366888	+	AT4G39490
Chr4	gene	18366950	18368359	-	AT4G39500
Chr4	gene	18368803	18370652	-	AT4G39510
Chr4	gene	18370968	18374204	-	AT4G39520
Chr4	gene	18374736	18377240	-	AT4G39530
Chr4	gene	18378225	18380417	+	AT4G39540
Chr4	gene	18380526	18381905	-	AT4G39550
Chr4	gene	18382291	18383817	-	AT4G39560
Chr4	gene	18384100	18385544	-	AT4G39570
Chr4	gene	18385684	18386811	-	AT4G39580
Chr4	gene	18387331	18388732	-	AT4G39590
Chr4	gene	18389436	18390539	-	AT4G39600
Chr4	gene	18393570	18394745	-	AT4G39610
Chr4	gene	18395028	18395099	+	AT4G39615
Chr4	gene	18395294	18397578	+	AT4G39620
Chr4	gene	18397591	18399387	-	AT4G39630
Chr4	gene	18399955	18402963	+	AT4G39640
Chr4	gene	18403560	18406025	+	AT4G39650
Chr4	gene	18406765	18409564	+	AT4G39660
Chr4	gene	18410172	18411000	+	AT4G39670
Chr4	gene	18411265	18411338	+	AT4G39672
Chr4	gene	18413775	18414240	+	AT4G39675
Chr4	gene	18414306	18417530	-	AT4G39680
Chr4	gene	18417656	18421971	+	AT4G39690
Chr4	gene	18424265	18424906	+	AT4G39700
Chr4	gene	18427039	18428412	-	AT4G39710
Chr4	gene	18429892	18430950	-	AT4G39720
Chr4	gene	18432899	18433695	+	AT4G39730
Chr4	gene	18435293	18437136	-	AT4G39740
Chr4	gene	18437806	18438665	+	AT4G39745
Chr4	gene	18439138	18439578	+	AT4G39750
Chr4	gene	18440112	18441445	+	AT4G39753
Chr4	gene	18441756	18443000	+	AT4G39756
Chr4	gene	18443679	18444788	+	AT4G39760
Chr4	gene	18448980	18451293	-	AT4G39770
Chr4	gene	18457957	18459180	-	AT4G39780
Chr4	gene	18462190	18464824	-	AT4G39790
Chr4	gene	18466565	18467449	+	AT4G39795
Chr4	gene	18469348	18471967	-	AT4G39800
Chr4	gene	18474608	18475735	-	AT4G39810
Chr4	gene	18476007	18477943	-	AT4G39820
Chr4	gene	18478929	18481343	+	AT4G39830
Chr4	gene	18484875	18486365	-	AT4G39838
Chr4	gene	18484901	18486814	+	AT4G39840
Chr4	gene	18488437	18497136	+	AT4G39850
Chr4	gene	18499753	18501642	+	AT4G39860
Chr4	gene	18501712	18501784	-	AT4G39865
Chr4	gene	18501877	18504466	+	AT4G39870
Chr4	gene	18504537	18505338	+	AT4G39880
Chr4	gene	18505962	18507586	+	AT4G39890
Chr4	gene	18508370	18510553	-	AT4G39900
Chr4	gene	18511575	18514338	-	AT4G39910
Chr4	gene	18515213	18515602	+	AT4G39917
Chr4	gene	18515749	18517274	+	AT4G39920
Chr4	gene	18517409	18518052	-	AT4G39925
Chr4	gene	18518343	18518983	-	AT4G39930
Chr4	gene	18519717	18521568	+	AT4G39940
Chr4	gene	18525246	18527579	+	AT4G39950
Chr4	gene	18527680	18530007	+	AT4G39952
Chr4	gene	18530543	18532259	+	AT4G39955
Chr4	gene	18533755	18536618	+	AT4G39960
Chr4	gene	18536538	18538506	-	AT4G39970
Chr4	gene	18539575	18542093	+	AT4G39980
Chr4	gene	18542171	18542244	+	AT4G39985
Chr4	gene	18542349	18542465	-	AT4G39986
Chr4	gene	18542551	18543978	+	AT4G39990
Chr4	gene	18543893	18547523	-	AT4G40000
Chr4	gene	18548704	18551056	-	AT4G40010
Chr4	gene	18551198	18551404	-	AT4G40011
Chr4	gene	18553453	18555300	-	AT4G40020
Chr4	gene	18555577	18556972	-	AT4G40030
Chr4	gene	18557187	18558743	-	AT4G40040
Chr4	gene	18559103	18559844	+	AT4G40042
Chr4	gene	18559784	18560657	-	AT4G40045
Chr4	gene	18560860	18563838	-	AT4G40050
Chr4	gene	18571359	18573084	-	AT4G40060
Chr4	gene	18574503	18575585	-	AT4G40065
Chr4	gene	18576418	18577774	+	AT4G40070
Chr4	gene	18579314	18580717	+	AT4G40080
Chr4	gene	18579242	18580377	-	AT4G40085
Chr4	gene	18580838	18581585	-	AT4G40090
Chr4	gene	18583244	18584524	+	AT4G40100
